"",0
"video gbpusd audusd",2
"usdcad inside futures",2
"weekly close s",2
"bearish movement december",2
"maintain bearish movement",2
"usdcad maintain bearish",2
"cad move running",2
"move running steam",2
"running steam td",2
"steam td securities",2
"americas fright flight",2
"flight loonie usdcad",2
"fright flight loonie",2
"fx americas fright",2
"analysis december forecast",2
"december forecast fx",2
"fundamental analysis december",2
"usdcad short trend",2
"free newsletter eurusd",2
"read free newsletter",2
"added tko grid",2
"eurusd eurgbp m",2
"fx robot grid",2
"grid fx robot",2
"grid trader usdcad",2
"robot grid trader",2
"tko grid fx",2
"trader usdcad usdchf",2
"usdcad usdchf eurusd",2
"usdchf eurusd eurgbp",2
"audusd usdcad worst",2
"markets audusd usdcad",2
"november results markets",2
"results markets audusd",2
"reviewing november results",2
"usdcad worst gbpusd",2
"worst gbpusd xauusd",2
"members weekend overview",2
"opened short usdcad",2
"def eurusd gbpusd",2
"eurgbp gold usdcad",2
"gbpusd usdjpy eurgbp",2
"hd def eurusd",2
"outlook watch hd",2
"usdjpy eurgbp gold",2
"watch hd def",2
"bears remain control",2
"cad bears remain",2
"remain control usdcad",2
"usd cad bears",2
"cad bounce dipping",2
"usd cad bounce",2
"alert join free",2
"fired usdcad alert",2
"free view alert",2
"join free view",2
"systems fired usdcad",2
"usdcad alert join",2
"view alert usdcad",2
"long term usdcad",2
"term usdcad analysis",2
"cad falls economic",2
"economic data usdcad",2
"cad edges lower",2
"data oanda blog",2
"collect pips nov",2
"collect pips dec",2
"usdcad falls testing",2
"usdcad h setup",2
"ep running pips",2
"running pips now",2
"usdcad holding red",2
"live news usdcad",2
"hour resistance moderate",2
"aud nzd move",2
"ideal corrective target",2
"move ideal corrective",2
"nzd move ideal",2
"usdcad view aud",2
"view aud nzd",2
"audjpy usdcad cl",2
"clients eurusd audusd",2
"eurusd audusd usdjpy",2
"usdjpy audjpy usdcad",2
"usdcad push back",2
"positive territory usdcad",2
"hits session low",2
"positive territory barcelona",2
"territory barcelona usd",2
"usd cad push",2
"audjpy usdcad dax",2
"audusd audjpy usdcad",2
"clients eurusd hg",2
"eurusd hg f",2
"usdcad cadjpy eurcad",2
"position usdcad stop",2
"cad medium term",2
"usd cad medium",2
"comments website intraday",2
"gbpusd audusd audjpy",2
"intraday updates eurusd",2
"website intraday updates",2
"enjoy video year",2
"traders enjoy video",2
"usdcad audusd gold",2
"video year usdcad",2
"year usdcad audusd",2
"securities fititol fxs",2
"td securities fititol",2
"analysis dec oaks",2
"dec oaks fx",2
"dips ideal short",2
"expected remain supported",2
"ideal short term",2
"remain supported dips",2
"short term support",2
"support expect strength",2
"supported dips ideal",2
"term support expect",2
"usdcad expected remain",2
"line hour remai",2
"bulls fighting bears",2
"fighting bears win",2
"usdcad bulls fighting",2
"clients eurusd cl",2
"eurgbp top negative",2
"top negative pairs",2
"usdcad eurgbp top",2
"usd cad traded",2
"audusd usdcad risk",2
"idea short usdcad",2
"short usdcad rally",2
"b c fragile",2
"c fragile imbalanced",2
"corrected b c",2
"divided fed nonsense",2
"dont divided fed",2
"fed nonsense market",2
"fragile imbalanced audusd",2
"imbalanced audusd usdcad",2
"market corrected b",2
"nonsense market corrected",2
"stop usdcad short",2
"targeting stop usdcad",2
"cad loonie flat",2
"loonie hound usdcad",2
"market talk offers",2
"back analysis usdcad",2
"probing back analysis",2
"usdcad loses level",2
"k unemployment rate",2
"canadian unemployment rate",2
"dec exp prev",2
"exp prev usdcad",2
"rate dec exp",2
"unemployment rate dec",2
"edges higher rebounds",2
"fiscal cliff losses",2
"higher rebounds fiscal",2
"rebounds fiscal cliff",2
"usdcad short fill",2
"cad outlook january",2
"outlook january usdcad",2
"close descending trend",2
"descending trend line",2
"line pm long",2
"long sell usdcad",2
"nzdusd close descending",2
"pm long sell",2
"trend line pm",2
"daily range monday",2
"historical past years",2
"lowest percent historical",2
"monday lowest percent",2
"percent historical past",2
"range monday lowest",2
"usdcad daily range",2
"usdcad long usdcad",2
"asian session traders",2
"gm asian session",2
"session traders don",2
"traders don t",2
"drives sceptically bullish",2
"fibonacci drives sceptically",2
"sceptically bullish view",2
"usdcad fibonacci drives",2
"focus hold s",2
"hold s key",2
"s key cycle",2
"usdcad focus hold",2
"target q scotiabank",2
"cad move par",2
"cad changed subdued",2
"changed subdued usdcad",2
"cad sell action",2
"sell action usdcad",2
"correlated slv dxy",2
"crisis gld rally",2
"dxy slv gld",2
"ez crisis gld",2
"gld heading ez",2
"gld rally dxi",2
"heading ez crisis",2
"slv dxy slv",2
"slv gld heading",2
"stays correlated slv",2
"usdcad stays correlated",2
"correlation slv explanations",2
"explanations word oil",2
"slv explanations word",2
"trend line resistance",2
"cad intraday rebounds",2
"liable struggle usdcad",2
"usd cad intraday",2
"usdcad surpass january",2
"usdcad mood canadian",2
"cad correlation risk",2
"correlation risk remains",2
"currencies td securities",2
"firm unlike currencies",2
"flash cad correlation",2
"remains firm unlike",2
"risk remains firm",2
"unlike currencies td",2
"f nzdusd usdcad",2
"hg f nzdusd",2
"usdcad usdjpy audjpy",2
"usdcad doesn t",2
"cad narrow range",2
"narrow range continues",2
"range continues usdcad",2
"usd cad narrow",2
"analzye dx f",2
"usdcad usdjpy weekly",2
"usdjpy weekly fibstalker",2
"weekly fibstalker view",2
"hmmm wild rid",2
"usdcad hmmm wild",2
"add weight swing",2
"close add weight",2
"heavy tone pressing",2
"pressing s weekly",2
"range heavy tone",2
"s range heavy",2
"s s range",2
"s weekly close",2
"swing shorts s",2
"tone pressing s",2
"weekly close add",2
"weight swing shorts",2
"cad canadian housing",2
"canadian housing starts",2
"declined expected december",2
"housing starts declined",2
"starts declined expected",2
"cad bias leads",2
"ocbc bank usdcad",2
"usd cad bias",2
"flash usdcad bias",2
"usdcad bias leads",2
"cad bounces canada",2
"usd cad bounces",2
"usdcad bounces canada",2
"drift movement usdcad",2
"usdcad glued risk",2
"usdcad realizing happening",2
"hold don t",2
"cad flows usd",2
"flows usd cad",2
"boc macklem speech",2
"canada housing market",2
"canadian rising slightly",2
"housing market usdcad",2
"macklem speech sees",2
"moderation canada housing",2
"rising slightly boc",2
"sees signs moderation",2
"signs moderation canada",2
"slightly boc macklem",2
"speech sees signs",2
"units long wti",2
"add conviction bearish",2
"bearish view expose",2
"break add conviction",2
"close pivot break",2
"conviction bearish view",2
"pair close pivot",2
"pivot break add",2
"usdcad pair close",2
"view expose target",2
"sentiment cautiously bullish",2
"knew shortside pair",2
"members knew shortside",2
"shortside pair usdcad",2
"fails test mark",2
"test mark dailyfx",2
"usdcad fails test",2
"bband trader lower",2
"lower breach usdcad",2
"trader lower breach",2
"cad remain driven",2
"flash cad remain",2
"moves commerzbank usdcad",2
"usd moves commerzbank",2
"lines usdcad nzd",2
"nzd usd silver",2
"usdcad nzd usd",2
"bernanke speech usdcad",2
"cad steady ahead",2
"sales exp usdcad",2
"flash usdcad probable",2
"usdcad probable descenso",2
"potential decline scotiabank",2
"usdcad buy triggered",2
"hold stop loss",2
"cycle perspective weekly",2
"focus remain level",2
"level key cycle",2
"perspective weekly bull",2
"remain level key",2
"usdcad focus remain",2
"weekly bull bear",2
"flash usdcad jumps",2
"usdcad jumps ahead",2
"moving sideways close",2
"sideways close support",2
"usdcad moving sideways",2
"correction lower usdcad",2
"usdcad daily update",2
"corrective strength b",2
"corrective view expecting",2
"expecting corrective strength",2
"recovery corrective view",2
"strength b low",2
"usdcad recovery corrective",2
"view expecting corrective",2
"usdcad long stopped",2
"aloof european japanese",2
"european japanese verbal",2
"japanese verbal intervention",2
"edges higher mixed",2
"higher mixed data",2
"behaviour usdcad imho",2
"bullish behaviour usdcad",2
"feeling pop north",2
"imho feeling pop",2
"usdcad imho feeling",2
"bearish cad bullish",2
"cad bullish lat",2
"usdcad bearish cad",2
"hour imho break",2
"lead quickly resistance",2
"resistance lead quickly",2
"etf failed times",2
"bulls surprise decline",2
"decline parity corrective",2
"parity corrective market",2
"surprise decline parity",2
"usdcad bulls surprise",2
"complacency damn high",2
"market complacency damn",2
"usdcad rut eem",2
"usdcad algo test",2
"long fat pitch",2
"cad receiving ongoing",2
"ongoing strong support",2
"receiving ongoing strong",2
"strong support usdcad",2
"usd cad receiving",2
"amid concerns global",2
"cad canadian declined",2
"canadian declined amid",2
"concerns global easing",2
"declined amid concerns",2
"conquer upper limit",2
"limit range january",2
"moving conquer upper",2
"upper limit range",2
"usdcad moving conquer",2
"bearish pair break",2
"break coming days",2
"pair break coming",2
"remain bearish pair",2
"usdcad remain bearish",2
"close forming secondary",2
"equal legs fib",2
"fib target pair",2
"forming secondary peak",2
"legs fib target",2
"level equal legs",2
"pair close forming",2
"secondary peak frm",2
"target pair close",2
"tested level equal",2
"usdcad tested level",2
"establishing session lows",2
"session lows data",2
"fxstreetreports usdcad dilemma",2
"forexsurvivor latest impact",2
"latest impact usdcad",2
"eurusd gbpusd usdchf",2
"game play wearing",2
"opponents shoes eurusd",2
"play wearing opponents",2
"shoes eurusd gbpusd",2
"usdchf usdcad usdjpi",2
"wearing opponents shoes",2
"win game play",2
"intraday updated presented",2
"presented members yesterday",2
"updated presented members",2
"usdcad intraday updated",2
"members yesterday resistance",2
"pair path proposed",2
"path proposed members",2
"proposed members yesterday",2
"usdcad pair path",2
"usdcad retail traders",2
"usdcad community outlook",2
"cha shows weakness",2
"min cha shows",2
"buffett dailyfx usdcad",2
"cad home run",2
"commentary hit usd",2
"hit usd cad",2
"usd cad home",2
"warren buffett dailyfx",2
"joins party trendline",2
"usdcad joins party",2
"adds nzdusd net",2
"euraud usdcad short",2
"eurcad euraud usdcad",2
"eurnzd eurcad euraud",2
"gbpaud gbpnzd gbpcad",2
"gbpcad eurnzd eurcad",2
"gbpnzd gbpcad eurnzd",2
"long gbpaud gbpnzd",2
"net short risk",2
"nzdusd net short",2
"positions long gbpaud",2
"short adds nzdusd",2
"usdcad short adds",2
"cycle resistance zone",2
"eyes usdcad key",2
"key cycle resistance",2
"usdcad key cycle",2
"usdcad establishes session",2
"usdcad waiting pullback",2
"cad establishes session",2
"usd cad establishes",2
"usdcad pips profit",2
"acme safe style",2
"candle acme safe",2
"case point usdcad",2
"coyote roadrunner candle",2
"great case point",2
"point usdcad coyote",2
"roadrunner candle acme",2
"usdcad coyote roadrunner",2
"don t lmao",2
"excitement underwhelms recent",2
"recent short term",2
"term usdcad downtrend",2
"underwhelms recent short",2
"usdcad downtrend peril",2
"usdcad excitement underwhelms",2
"daily analysis january",2
"extreme long position",2
"long position majors",2
"position majors large",2
"usdcad extreme long",2
"eurgbp usdcad corrective",2
"surprising eurgbp usdcad",2
"usdcad corrective path",2
"usdcad w sts",2
"w sts buy",2
"pa update usdcad",2
"profitable pa update",2
"update usdcad sell",2
"update usdcad recovering",2
"cad canadian manufacturing",2
"canadian manufacturing sales",2
"manufacturing sales expanded",2
"sales expanded november",2
"pushing higher nice",2
"usdcad pushing higher",2
"audcad stands favorite",2
"beta consolidation tempers",2
"consolidation tempers aud",2
"favorite plays wk",2
"flirting w yr",2
"plays wk beta",2
"resistance audcad stands",2
"stands favorite plays",2
"tempers aud declin",2
"usdcad flirting w",2
"w yr resistance",2
"wk beta consolidation",2
"yr resistance audcad",2
"week pair br",2
"post usdcad recovering",2
"usd cad movement",2
"allegedly apologise video",2
"apologise video lol",2
"hitting usdcad home",2
"lol hitting usdcad",2
"run warren buffet",2
"video lol hitting",2
"facing channel resistance",2
"check setups found",2
"found audusd usdcad",2
"setups found audusd",2
"usdcad printing fresh",2
"deviation usdcad cadjpy",2
"ahead canadian retail",2
"cad testing friday",2
"friday high ahead",2
"high ahead canadian",2
"testing friday high",2
"min talking trades",2
"starts min talking",2
"talking trades gbpusd",2
"trades gbpusd usdchf",2
"usdchf usdcad sign",2
"usd cad retraces",2
"cad firmer support",2
"usd cad firmer",2
"inverse high correlation",2
"usdcad inverse high",2
"el positivo alrededor",2
"mantiene el positivo",2
"positivo alrededor de",2
"usdcad mantiene el",2
"currency watch lok",2
"lok setups eurjpy",2
"watch lok setups",2
"bullish found pst",2
"m one one",2
"one bullish found",2
"one one bullish",2
"usdcad m one",2
"blame soaring loonie",2
"canada stagnant export",2
"don t blame",2
"export sector writes",2
"loonie canada stagnant",2
"sector writes fxc",2
"soaring loonie canada",2
"stagnant export sector",2
"t blame soaring",2
"writes fxc usdcad",2
"usdcad boc rate",2
"usdcad hovering boc",2
"boc eyed usdcad",2
"cad hovering boc",2
"daily keane plan",2
"back dovish boc",2
"boc eye sma",2
"dovish boc eye",2
"eye sma ct",2
"higher back dovish",2
"shoots higher back",2
"forexcom watch usdcad",2
"assez vite repli",2
"objectif stop assez",2
"pips objectif stop",2
"short stop pips",2
"stop assez vite",2
"stop pips objectif",2
"vite repli sur",2
"buy monday hits",2
"hits target pips",2
"monday hits target",2
"usdcad buy monday",2
"sell usdcad loss",2
"buy usdcad profit",2
"parity usdcad par",2
"acting resistance break",2
"back carney comments",2
"carney comments parity",2
"comments parity acting",2
"parity acting resistance",2
"resistance break sma",2
"surged back carney",2
"usdcad surged back",2
"belly curve bp",2
"bonds soaring front",2
"bp data bonds",2
"canadian bonds soaring",2
"curve bp data",2
"data bonds usdcad",2
"front belly curve",2
"soaring front belly",2
"currency wrap setups",2
"boc effects persist",2
"eyes parity boc",2
"parity boc effects",2
"basis points boc",2
"boc pushing usdcad",2
"canadian rateshas narrowed",2
"narrowed basis points",2
"points boc pushing",2
"pushing usdcad kb",2
"rateshas narrowed basis",2
"spread canadian rateshas",2
"boc rate boost",2
"heading thursdays jan",2
"analysis video showing",2
"daily analysis video",2
"usdcad daily analysis",2
"usdcad spy usdcad",2
"boc morning usdcad",2
"dovish rate statement",2
"morning usdcad pushing",2
"parity strong resistance",2
"pushing parity strong",2
"rate statement boc",2
"statement boc morning",2
"strong resistance par",2
"analysis update loonie",2
"analysis update usdcad",2
"fx x usdcad",2
"update loonie testing",2
"update usdcad analysis",2
"x usdcad analysis",2
"range trendline breakout",2
"trendline breakout push",2
"loonie parity loonie",2
"loonie parity usdcad",2
"parity usdcad update",2
"post usdcad update",2
"push target tds",2
"cad hits month",2
"daily increasingly bullish",2
"usdcad daily increasingly",2
"approaching minor target",2
"flash usdcad face",2
"usdcad face pullbacks",2
"cad face pullbacks",2
"danske bank usdcad",2
"usd cad face",2
"break suggest cycle",2
"cycle ended shift",2
"ended shift focus",2
"low break suggest",2
"move low break",2
"showing w move",2
"suggest cycle ended",2
"usdcad showing w",2
"w move low",2
"short usdcad targeting",2
"update th january",2
"usdcad update th",2
"buying usdcad stop",2
"charts including gbpusd",2
"currency charts including",2
"eurgbp usdcad audjpy",2
"gbpusd eurusd eurgbp",2
"including gbpusd eurusd",2
"usdcad audjpy xagusd",2
"weekly currency charts",2
"sell usdcad sell",2
"trades sell usdcad",2
"weeks trades sell",2
"short term tds",2
"signs top short",2
"top short term",2
"continue weigh loonie",2
"comments fx path",2
"pos comments fx",2
"continue weigh countingpips",2
"weigh countingpips blog",2
"missed yesterday fx",2
"yesterday fx path",2
"hey long lt",2
"personally wouldn t",2
"short usdcad hey",2
"t short usdcad",2
"usdcad hey long",2
"wouldn t short",2
"usdcad longs targeting",2
"aiming move back",2
"steady ahead key",2
"banks usdcad bit",2
"bit higher ct",2
"canadian banks usdcad",2
"downgrades canadian banks",2
"moody downgrades canadian",2
"usdcad bit higher",2
"appears support ct",2
"formation november high",2
"forming tweezer top",2
"high appears support",2
"november high appears",2
"top formation november",2
"tweezer top formation",2
"usdcad forming tweezer",2
"haimber price action",2
"price action discussion",2
"usdcad long extension",2
"appears completed break",2
"break calls strength",2
"calls strength pullback",2
"completed break calls",2
"cycle appears completed",2
"usdcad cycle appears",2
"completes double top",2
"double top usdcad",2
"cad selloff targets",2
"usd cad selloff",2
"usdcad break open",2
"cad markets close",2
"fed meeting oanda",2
"meeting oanda blog",2
"usd cad markets",2
"breaks support en",2
"support en route",2
"usdcad double top",2
"key reversal usdcad",2
"reversal usdcad temporary",2
"temporary top support",2
"top support zone",2
"usdcad temporary top",2
"audusd nzdusd gbpusd",2
"building yesterday short",2
"long audusd nzdusd",2
"short building yesterday",2
"usdcad long audusd",2
"yesterday short usdcad",2
"fomc meeting tomorrow",2
"meeting tomorrow level",2
"position usdcad fomc",2
"usdcad fomc meeting",2
"bulls bears win",2
"usdcad bulls bears",2
"usdcad extends downside",2
"break give room",2
"give room movement",2
"support break give",2
"consolidation usdcad pair",2
"fomc statement tomorrow",2
"leading fomc statement",2
"morning leading fomc",2
"pair morning leading",2
"statement tomorrow morning",2
"usdcad pair morning",2
"ve consolidation usdcad",2
"buying usdcad t",2
"t feel happening",2
"t vacay buying",2
"usdcad t feel",2
"vacay buying usdcad",2
"wasn t vacay",2
"decided restart xatm",2
"performance test usdcad",2
"restart xatm performance",2
"test usdcad m",2
"xatm performance test",2
"longs moving equities",2
"usdcad longs moving",2
"cad suggested table",2
"shorted cad suggested",2
"suggested table pips",2
"table pips trailing",2
"usdcad shorted cad",2
"drop potential bearish",2
"extend gains drop",2
"gains drop potential",2
"potential bearish cad",2
"charts usdcad rand",2
"rand weeks equities",2
"usdcad rand weeks",2
"weeks equities good",2
"yup charts usdcad",2
"extended wave premature",2
"usdcad extended wave",2
"wave premature break",2
"bought usdcad stop",2
"cad steady markets",2
"eye fed statement",2
"fed statement usdcad",2
"markets eye fed",2
"steady markets eye",2
"buy market level",2
"cad buy market",2
"chf cad aud",2
"days eur funding",2
"eur funding running",2
"funding running impact",2
"impact chf cad",2
"running impact chf",2
"usdcad extends gains",2
"djia inverso charts",2
"inverso charts diarios",2
"usdcad djia inverso",2
"cad extends gains",2
"long eurusd long",2
"usdcad long euraud",2
"end scotiabank usdcad",2
"bar usdcad setup",2
"inside pin bar",2
"jan inside pin",2
"setup jan inside",2
"usdcad setup jan",2
"end scotiabank nasdaq",2
"usdcad buy order",2
"usdcad imho price",2
"usdcad jack cad",2
"hour fibonacci retrace",2
"usdcad hour fibonacci",2
"pips mr ext",2
"usdcad pips mr",2
"dips canadian gdp",2
"flash usdcad risks",2
"usdcad risks falling",2
"earlier ve posted",2
"gbpjpy moving level",2
"level mentioned earlier",2
"mentioned earlier ve",2
"moving level mentioned",2
"posted usdcad chat",2
"usdcad chat detail",2
"ve posted usdcad",2
"breaks lower noted",2
"earlier focus remain",2
"focus remain equal",2
"legs target fib",2
"lower noted earlier",2
"remain equal legs",2
"usdcad breaks lower",2
"cad risks falling",2
"close usdcad sell",2
"closetime price pips",2
"lots closetime price",2
"sell lots closetime",2
"usdcad hits fresh",2
"cad hits fresh",2
"lows beneath usdcad",2
"end usdcad long",2
"thinking end usdcad",2
"members usdcad pips",2
"usdcad hunting long",2
"discussed usdchf ou",2
"early week discussed",2
"week discussed usdchf",2
"nnalue wrote post",2
"ahead nfp jan",2
"d usdcad buy",2
"buy retest stop",2
"fxstreetreports usdcad buy",2
"chop range momo",2
"range momo flows",2
"usdcad chop range",2
"fib rally resumes",2
"met structure suggests",2
"structure suggests test",2
"suggests test fib",2
"target met structure",2
"test fib rally",2
"usdcad target met",2
"earlier week tweeted",2
"hit target earlier",2
"target earlier week",2
"week tweeted yesterday",2
"buy buy sl",2
"buy sl tp",2
"sl tp pips",2
"usdcad buy buy",2
"audusd extend weakness",2
"back usdchf audusd",2
"eurusd pull back",2
"extend weakness usdcad",2
"market ready shifts",2
"pull back usdchf",2
"ready shifts eurusd",2
"shifts eurusd pull",2
"usdchf audusd extend",2
"weakness usdcad back",2
"cl f usdchf",2
"dax ibc mac",2
"eurusd usdcad dax",2
"ibc mac hg",2
"mac hg f",2
"mailed eurusd usdcad",2
"usdcad dax ibc",2
"short usdcad pips",2
"cad positively data",2
"positively data usdcad",2
"monday eurusd usdx",2
"tnx hg f",2
"updated website monday",2
"usdcad usdjpy tnx",2
"usdjpy tnx hg",2
"usdx usdcad usdjpy",2
"website monday eurusd",2
"analysis february usdcad",2
"blaiserboy ichimoku sessions",2
"ichimoku sessions usdcad",2
"sessions usdcad hour",2
"usdcad hour watching",2
"usdchf short eurusd",2
"analysis showing term",2
"showing term weakness",2
"usdcad analysis showing",2
"importantly resistance test",2
"corrective structure peak",2
"blog usdcad focus",2
"play blog usdcad",2
"short eurusd short",2
"forecast click week",2
"term forecast click",2
"break hold line",2
"downtrend line break",2
"hold line suggest",2
"line break hold",2
"line suggest swings",2
"poking h downtrend",2
"suggest swings completed",2
"usdcad poking h",2
"ahead daily ema",2
"bounced ahead daily",2
"daily ema earlier",2
"earlier presently sees",2
"ema earlier presently",2
"presently sees short",2
"sees short term",2
"term resistance ct",2
"usdcad bounced ahead",2
"bullish fakey setup",2
"formed bullish fakey",2
"usdcad formed bullish",2
"bringing back usdcad",2
"insights due mins",2
"euro calling higher",2
"usdcad euro calling",2
"maintain h downtrend",2
"pair maintain h",2
"term pair maintain",2
"fib swing corrective",2
"remains fib swing",2
"highs nasdaq usdcad",2
"session highs nasdaq",2
"f usdjpy usdcad",2
"usdcad audusd eurgbp",2
"usdjpy usdcad audusd",2
"challenges support february",2
"usdcad challenges support",2
"flash usdcad buying",2
"usdcad buying dips",2
"cad elliot waves",2
"usd cad elliot",2
"usdcad usd cad",2
"cad buying dips",2
"usd cad buying",2
"usdcad daily hour",2
"long usdcad big",2
"downtrend queue importantly",2
"h downtrend queue",2
"queue importantly resistance",2
"bottom place buy",2
"double bottom place",2
"idea double bottom",2
"place buy usdcad",2
"usdcad long targeting",2
"nzdusd long usdcad",2
"mention usdcad level",2
"cad greenback edges",2
"edges parity line",2
"greenback edges parity",2
"minor support moderate",2
"cad plunges upbeat",2
"usd cad plunges",2
"cad setting range",2
"usd cad setting",2
"equivalent eurgbp video",2
"eurgbp video explains",2
"told usdcad equivalent",2
"usdcad equivalent eurgbp",2
"short usdjpy long",2
"usdcad short eurgbp",2
"usdjpy long usdcad",2
"buy usd cad",2
"cad dips support",2
"flash buy usd",2
"holds tds usdcad",2
"long usdchf short",2
"d sts sell",2
"usdcad canadian employment",2
"harmonic butterfly bullish",2
"andmonitor points butterflies",2
"points butterflies usdcad",2
"stopped usdcad long",2
"choppy move confounding",2
"choppy usdcad grinding",2
"grinding lower choppy",2
"lower choppy move",2
"lower choppy usdcad",2
"move confounding bulls",2
"butterfly pattern update",2
"usdcad test parity",2
"lines bullish min",2
"white lines bullish",2
"eyes weekly close",2
"usdcad eyes weekly",2
"weekly close mark",2
"update usdcad rally",2
"december deficit narr",2
"usdcad nice push",2
"usdcad bullish dailyfx",2
"usdcad consolidates parity",2
"don t write",2
"ridiculous don t",2
"sound ridiculous don",2
"t write taking",2
"taking lead usdjpy",2
"usdcad sound ridiculous",2
"write taking lead",2
"promise irregular flat",2
"cad major head",2
"head scratcher late",2
"late loonie str",2
"major head scratcher",2
"poised test usd",2
"scratcher late loonie",2
"test usd cad",2
"cad outlook february",2
"higher closer resistance",2
"ticking higher closer",2
"usdcad ticking higher",2
"back making run",2
"close target pull",2
"pull back making",2
"target pull back",2
"usdcad close target",2
"butterfly update butterfly",2
"update butterfly bullish",2
"bids usdcad stops",2
"nzdusd stops bids",2
"stops corp offers",2
"usdcad stops corp",2
"rallied nicely means",2
"usdcad rallied nicely",2
"action areas play",2
"areas play audusd",2
"play audusd gbpusd",2
"powerlines action areas",2
"banked held week",2
"closed usdcad long",2
"held week price",2
"long pips banked",2
"pips banked held",2
"pips days king",2
"price rallied pips",2
"rallied pips days",2
"week price rallied",2
"flash usdcad targets",2
"usdcad targets term",2
"breaks canadian data",2
"cad breaks canadian",2
"canadian data disappoints",2
"extending correction usdcad",2
"usdcad support resistance",2
"audusd usdjpy hg",2
"f dax usdcad",2
"mailed eurusd gbpusd",2
"eurusd dax hg",2
"f usdjpy ni",2
"morning traders eurusd",2
"ni usdcad gbpusd",2
"traders eurusd dax",2
"usdjpy ni usdcad",2
"trailed stop pips",2
"usdcad trailed stop",2
"cad buy usdcad",2
"evening star doji",2
"pips pips pips",2
"appears flat correction",2
"correction yesterday peak",2
"flat correction yesterday",2
"low complete correction",2
"pair appears flat",2
"peak reach low",2
"reach low complete",2
"usdcad pair appears",2
"yesterday peak reach",2
"usdcad surrenders gains",2
"cad exit long",2
"exit long entered",2
"usd cad exit",2
"attract usdcad attracting",2
"audusd s attract",2
"s attract usdcad",2
"closed sell tornado",2
"sell tornado fx",2
"limit entry daily",2
"posted usdcad sell",2
"sell limit entry",2
"buy usdcad performance",2
"frenchy opened buy",2
"opened buy usdcad",2
"break double top",2
"double top hr",2
"sold break double",2
"top hr usdcad",2
"action commentary gbpusd",2
"commentary gbpusd eurusd",2
"gbpusd eurusd usdjpy",2
"usdcad th feb",2
"usdjpy usdcad th",2
"plan february th",2
"usdcad plan february",2
"action indicative flat",2
"correction short term",2
"flat correction short",2
"price action indicative",2
"short term price",2
"term price action",2
"usdcad pulls back",2
"usdcad testing session",2
"moving parity february",2
"usdcad moving parity",2
"cad printing session",2
"session lows usdcad",2
"usdcad printing session",2
"h longside usdcad",2
"aud cad nzd",2
"cad nzd international",2
"daily summary usd",2
"nzd international business",2
"audusd cl f",2
"f ibex dax",2
"hg f ibex",2
"usdcad audusd cl",2
"buoys greenback sour",2
"cad demand safety",2
"data hound usdcad",2
"demand safety buoys",2
"euro data hound",2
"greenback sour euro",2
"safety buoys greenback",2
"sour euro data",2
"usd cad demand",2
"eurusd long usdcad",2
"back td securities",2
"squeeze back td",2
"attention big mac",2
"big mac canadian",2
"canadian writes usdcad",2
"mac canadian writes",2
"pay attention big",2
"canada primary dealers",2
"dealers usdcad flat",2
"flat report releas",2
"hike q canada",2
"imf sees rate",2
"primary dealers usdcad",2
"q canada primary",2
"rate hike q",2
"sees rate hike",2
"usdcad flat report",2
"h target area",2
"usdcad h target",2
"feb sl marketreplay",2
"usdcad feb sl",2
"buy usdcad check",2
"check score puts",2
"closed profitable buy",2
"frenchy closed profitable",2
"profitable buy usdcad",2
"score puts capital",2
"usdcad check score",2
"pleasantly surprised usdcad",2
"surprised usdcad pops",2
"usdcad pops targeting",2
"break test retracement",2
"high break test",2
"sees trendline resistance",2
"usdcad sees trendline",2
"cad broader structure",2
"usd cad broader",2
"numbers sizzle usdcad",2
"usdcad unchanged employment",2
"rallies canada data",2
"counter trend scalp",2
"g meetings offer",2
"meetings offer potential",2
"offer potential surprise",2
"potential surprise headlines",2
"scalp g meetings",2
"thought usdcad counter",2
"trend scalp g",2
"showing usdcad daily",2
"action johnathon fox",2
"fox eurgbp usdcad",2
"johnathon fox eurgbp",2
"price action johnathon",2
"setups price action",2
"usdcad setups price",2
"usdcad setups vote",2
"bullish heading start",2
"suddenly bullish heading",2
"usdcad suddenly bullish",2
"breach usdcad w",2
"buy obj stop",2
"usdcad buy obj",2
"cast shadow local",2
"local currency usdcad",2
"shadow local currency",2
"approaching key pivot",2
"break level confirm",2
"confirm view correction",2
"level confirm view",2
"pair approaching key",2
"pivot break level",2
"usdcad pair approaching",2
"view correction ended",2
"bbc grantham finite",2
"finite resources usdcad",2
"grantham finite resources",2
"resources usdcad audusd",2
"weekly usdcad weekly",2
"break retracement decline",2
"high break retracement",2
"testing trendline resistance",2
"usdcad testing trendline",2
"usdcad eyes high",2
"usdcad reaches fresh",2
"showing usdcad bollinger",2
"usdcad bollinger band",2
"usdcad reach days",2
"cad limited range",2
"range settles usdcad",2
"usd cad limited",2
"usdcad limited range",2
"added long cad",2
"cad short cocoa",2
"cocoa saxo bank",2
"model added long",2
"model bought unit",2
"short cocoa saxo",2
"turtle model bought",2
"bought usdcad demo",2
"cad highs canadian",2
"usd cad highs",2
"condo sales prices",2
"feb yoy declines",2
"prices feb yoy",2
"sales prices feb",2
"toronto condo sales",2
"usdcad toronto condo",2
"yoy declines q",2
"channel top stretched",2
"hugging channel top",2
"stretched cad pushed",2
"top stretched cad",2
"usdcad hugging channel",2
